Date,AAPL,ACN,ADBE,AMZN,AVGO,BAC,BRK-B,CSCO,DIS,FB,GOOGL,HD,JNJ,JPM,MA,MSFT,NFLX,NVDA,PFE,PG,TMO,TSLA,UNH,V,XOM,ABBV,ABT,COST,CRM,PEP,AMD,CMCSA,CVX,DHR,INTC,INTU,KO,LIN,LLY,LOW,MCD,MRK,NEE,NKE,PYPL,QCOM,T,VZ,WFC,WMT,AMAT,AMGN,AMT,ANTM,BA,BLK,BMY,C,CAT,CVS,GS,HON,IBM,ISRG,MDT,MS,NOW,ORCL,PLD,PM,RTX,SBUX,SCHW,TGT,UNP,UPS
2018-07-12,46.03923416137695,159.8599090576172,254.8699951171875,1796.6199951171875,184.463134765625,26.599929809570312,189.9600067138672,39.539833068847656,106.11988830566406,206.9199981689453,1201.260009765625,182.3760986328125,116.47209930419922,96.85645294189452,204.2823486328125,99.93315887451172,413.5,62.30913925170898,31.22568893432617,71.7542953491211,210.287109375,63.34199905395508,242.68348693847656,136.86233520507812,67.45489501953125,80.95816040039062,59.58864974975586,202.25457763671875,148.16000366210938,100.6235122680664,16.559999465942383,32.351707458496094,105.3282699584961,98.12654113769533,47.98139190673828,208.84043884277344,39.927825927734375,156.13307189941406,83.08551788330078,92.4792709350586,146.3731689453125,53.691184997558594,39.01713562011719,74.86333465576172,89.12999725341797,52.78596496582031,26.02580070495605,44.5632438659668,50.31090545654297,81.18730163574219,43.502994537353516,175.35952758789062,134.4510040283203,240.20526123046875,333.0450744628906,463.5201416015625,51.3118896484375,61.32352828979492,127.32206726074219,61.25082015991211,212.07994079589844,132.08348083496094,118.06761169433594,175.0,81.83949279785156,43.68608474731445,194.66000366210938,45.45609664916992,60.209957122802734,67.9925537109375,73.57245635986328,46.96039962768555,48.274818420410156,70.54044342041016,130.42556762695312,97.77900695800781
2018-07-13,46.11153411865234,159.91697692871094,258.5899963378906,1813.030029296875,177.85696411132812,26.39651679992676,190.9600067138672,37.90671157836914,107.83544921875,207.32000732421875,1204.4200439453125,183.05789184570312,114.80381774902344,96.41228485107422,202.44386291503903,101.12248229980467,395.7999877929688,61.835426330566406,31.23401641845703,72.13629913330078,209.42437744140625,63.77399826049805,245.1951599121093,136.39273071289062,67.9606704711914,81.82186126708984,59.892578125,204.6360015869141,147.61000061035156,101.67008972167967,16.270000457763672,32.49216079711914,105.14178466796876,97.71282196044922,47.86223983764648,208.83062744140625,39.99039077758789,156.9895782470703,83.83312225341797,93.68348693847656,145.81201171875,53.88827133178711,39.25565719604492,74.87300109863281,87.98999786376953,52.84933090209961,25.57359504699707,44.71109771728516,49.70929718017578,82.2945785522461,43.931541442871094,177.01304626464844,133.95535278320312,240.13819885253906,337.62646484375,463.9043884277344,51.35704803466797,59.971927642822266,128.53671264648438,61.827369689941406,211.3238983154297,131.7351531982422,117.62419128417969,174.77999877929688,82.29586791992188,43.74066925048828,191.05999755859375,45.90924835205078,60.08161163330078,67.5676040649414,74.82034301757812,48.24070739746094,48.15115737915039,71.6654052734375,130.1187286376953,98.17540740966797
2018-07-16,46.01030731201172,159.4888916015625,254.67999267578125,1822.489990234375,178.55099487304688,27.533748626708984,192.0,38.559967041015625,108.03150939941406,207.22999572753903,1196.510009765625,183.2329559326172,113.67335510253906,100.2375946044922,200.6446075439453,100.62372589111328,400.4800109863281,61.557647705078125,31.109176635742188,72.3364028930664,207.04458618164065,62.02000045776367,243.56497192382807,135.45358276367188,67.291748046875,81.50009155273438,58.6768684387207,203.03887939453125,146.9600067138672,101.91365814208984,16.579999923706055,32.744991302490234,104.2432632446289,96.69825744628906,47.66975402832031,209.5635528564453,39.9814567565918,157.21548461914062,83.23504638671875,93.73052215576172,146.06036376953125,53.63119888305664,39.25102233886719,75.23101806640625,87.7699966430664,52.813114166259766,25.75932502746582,44.867637634277344,51.17292785644531,82.23828125,44.10297393798828,176.08241271972656,132.58050537109375,238.00050354003906,342.7372131347656,461.0409851074219,50.968666076660156,62.17387390136719,126.09835052490234,61.47602844238281,216.01876831054688,130.75270080566406,117.26950073242188,172.68666076660156,81.7091064453125,44.48666000366211,189.0800018310547,45.92819595336914,59.63234329223633,66.94651794433594,74.5141372680664,47.605220794677734,48.56969451904297,71.19512939453125,129.1424102783203,99.6889877319336
2018-07-17,46.14044952392578,159.89797973632812,258.3099975585937,1843.9300537109373,182.99606323242188,27.746397018432617,190.4100036621093,38.41479110717773,108.12955474853516,209.9900054931641,1213.0799560546875,185.2782745361328,117.7028579711914,100.1650848388672,202.8960876464844,101.62125396728516,379.4800109863281,62.91925430297852,31.33388328552246,72.7911605834961,209.2657470703125,64.53800201416016,237.2241973876953,136.6079864501953,67.14491271972656,80.788818359375,59.64563751220703,203.1806488037109,147.02000427246094,103.64591217041016,16.8700008392334,32.08952331542969,103.33628845214844,98.08714294433594,47.43146133422852,211.53741455078125,40.446250915527344,157.0460662841797,83.7022705078125,94.31380462646484,146.95269775390625,53.57979965209961,39.41544342041016,74.96009826660156,88.58000183105469,53.31998825073242,25.646276473999023,44.728492736816406,50.78681564331055,82.75439453125,45.04578399658203,175.21499633789062,132.9639892578125,235.84365844726562,343.4879455566406,461.8826599121094,51.14930725097656,62.07541275024414,126.89282989501953,61.205772399902344,215.6267547607422,132.6193084716797,115.6812744140625,174.5933380126953,82.23066711425781,44.74138259887695,191.1999969482422,46.34521484375,58.14703369140625,67.28158569335938,75.51359558105469,47.92296600341797,50.300933837890625,71.25045776367188,128.5565948486328,100.06737518310547
2018-07-18,45.88739776611328,158.29014587402344,259.7799987792969,1842.9200439453125,183.4089508056641,27.85734748840332,200.44000244140625,38.29684448242188,108.51187133789062,209.3600006103516,1212.9100341796875,185.15850830078125,116.5085906982422,101.09873962402344,204.85260009765625,100.82516479492188,375.1300048828125,62.42570877075195,31.34219551086425,72.50920867919922,209.6524658203125,64.7699966430664,242.08639526367188,137.8406219482422,67.07148742675781,79.93360137939453,61.4976806640625,203.15231323242188,147.83999633789062,103.60079956054688,16.850000381469727,31.874156951904297,103.01419067382812,97.29912567138672,47.40396118164063,213.3256378173828,40.330055236816406,155.3236846923828,84.13214874267578,95.06643676757812,145.2784881591797,53.93111038208008,39.23249053955078,74.10859680175781,88.22000122070312,53.18421936035156,25.605897903442383,44.47629165649414,50.7957878112793,82.64177703857422,45.979068756103516,174.2030029296875,132.22512817382812,238.33602905273438,346.7122497558594,467.34423828125,51.37511444091797,62.52296447753906,128.8745574951172,61.169742584228516,215.83206176757812,133.20877075195312,116.51164245605469,175.97000122070312,81.96987915039062,45.99683380126953,192.00999450683594,46.09879684448242,57.73444747924805,67.13448333740234,76.07975769042969,47.801475524902344,51.575584411621094,70.86317443847656,131.33680725097656,101.0494155883789
2018-07-19,46.24409103393555,158.77532958984375,257.67999267578125,1812.969970703125,184.8057403564453,27.43204116821289,197.4900054931641,38.46923065185547,109.92352294921876,208.08999633789065,1199.0999755859375,186.6879119873047,114.81292724609376,99.61212158203124,202.59132385253903,100.1345672607422,364.2300109863281,62.50754928588867,31.092527389526367,72.25867462158203,214.26336669921875,64.0459976196289,239.7264099121093,137.0873565673828,66.90017700195312,76.1655502319336,60.5764045715332,205.58102416992188,147.16000366210938,104.4488754272461,16.709999084472656,32.688804626464844,103.13286590576172,101.65286254882812,47.64226913452149,211.05860900878903,40.32110977172852,155.54014587402344,83.57144927978516,95.38629150390624,144.80014038085938,53.56266784667969,39.42469787597656,74.45693969726562,87.37999725341797,53.68203353881836,25.250600814819336,44.13709259033203,50.58029174804688,82.3133544921875,44.445804595947266,173.2633514404297,132.49635314941406,238.34559631347656,341.99609375,461.8918151855469,51.06801223754883,61.75318145751953,128.10276794433594,59.584190368652344,214.32937622070312,131.77085876464844,120.31690979003906,173.76333618164062,82.35174560546875,45.350914001464844,190.0399932861328,45.909244537353516,58.22038650512695,66.11296844482422,75.31139373779297,47.979042053222656,50.300933837890625,72.34774780273438,130.5557861328125,101.66204071044922
2018-07-20,46.13803863525391,158.42335510253906,257.5400085449219,1813.699951171875,184.7705993652344,27.85734748840332,196.77999877929688,38.11538314819336,109.2863311767578,209.94000244140625,1197.8800048828125,186.52207946777344,114.73086547851562,100.87212371826172,203.2303924560547,101.92815399169922,361.0499877929688,62.22481155395508,31.06756401062012,72.21277618408203,215.02688598632807,62.71599960327149,239.5083770751953,137.92868041992188,66.40258026123047,75.28492736816406,60.13950729370117,206.6678009033203,146.8699951171875,104.6654281616211,16.5,32.11760711669922,103.64143371582033,99.7715072631836,47.57810974121094,210.3648223876953,40.47306823730469,155.84132385253906,82.67434692382812,94.69955444335938,145.31524658203125,53.57123565673828,39.35985565185547,74.46661376953125,87.47000122070312,53.0484619140625,25.113327026367188,44.02403259277344,50.65212631225586,82.63239288330078,44.53150939941406,172.11582946777344,131.28988647460938,238.23056030273438,341.5822448730469,459.9614562988281,51.221561431884766,61.95905303955078,125.71380615234375,58.791412353515625,216.2521209716797,136.763427734375,117.98699188232422,172.25999450683594,81.97919464111328,45.73301696777344,191.0800018310547,45.98506546020508,57.248512268066406,68.89966583251953,75.25362396240234,47.57718276977539,49.60653305053711,71.70230102539062,131.485595703125,100.96833038330078
2018-07-23,46.17901992797852,157.89056396484375,259.4700012207031,1802.0,190.3841094970703,28.43058204650879,197.8500061035156,38.1607551574707,108.90399169921876,210.9100036621093,1211.0,186.3193817138672,115.44194793701172,102.74850463867188,204.34133911132807,103.5587158203125,362.6600036621094,61.85774230957031,30.96768951416016,72.05675506591797,216.6432037353516,60.63999938964844,239.5463104248047,136.989501953125,66.40258026123047,75.6998291015625,60.025535583496094,206.8095550537109,147.55999755859375,103.2038345336914,16.65999984741211,31.99588966369629,102.84465789794922,101.59376525878906,47.94472885131836,212.42662048339844,40.17809677124024,152.37777709960938,83.05747985839844,95.16993713378906,146.0327911376953,53.71690368652344,39.09587097167969,74.10859680175781,89.23999786376953,53.473854064941406,25.032569885253903,44.13709259033203,52.07982635498047,82.2289047241211,44.21725082397461,171.64598083496094,131.72010803222656,238.52774047851562,340.0133972167969,465.2034912109375,50.471900939941406,62.84520721435547,125.21765899658203,59.76435852050781,218.18414306640625,137.27247619628906,117.46297454833984,173.2899932861328,82.54734802246094,46.16059875488281,190.5,46.12722396850586,57.367706298828125,68.0089111328125,74.73945617675781,47.8388557434082,50.04409408569336,72.5598373413086,134.6841583251953,101.544921875
2018-07-24,46.51401138305664,157.13894653320312,257.489990234375,1829.239990234375,190.92877197265625,28.504547119140625,198.4600067138672,38.46015548706055,108.52167510986328,214.6699981689453,1258.1500244140625,186.0982666015625,117.9307632446289,103.47370147705078,206.0520477294922,103.26138305664062,357.32000732421875,61.68413162231445,31.375497817993164,72.4972915649414,219.53863525390625,59.48600006103516,240.5130615234375,136.989501953125,67.71593475341797,77.51187896728516,61.1652717590332,206.5638427734375,146.0,103.51959991455078,16.190000534057617,31.265512466430664,104.98072052001952,101.99761962890624,47.82557678222656,210.87294006347656,40.4551887512207,153.73306274414062,87.2346420288086,94.52713775634766,145.28765869140625,54.342411041259766,39.41544342041016,73.08294677734375,91.41000366210938,53.26567459106445,25.581676483154297,44.79806900024414,52.39410400390625,82.53856658935547,43.72201919555664,172.9380645751953,132.40283203125,235.89161682128906,344.82574462890625,465.5511474609375,52.621551513671875,63.6150016784668,126.77044677734375,59.528350830078125,220.1629180908203,138.57643127441406,118.01115417480469,174.4066619873047,82.80811309814453,46.37892532348633,184.91000366210938,46.12722396850586,57.1751708984375,68.2867660522461,77.55294036865234,47.820167541503906,50.28190994262695,73.1776351928711,132.39678955078125,101.30166625976562
2018-07-25,46.9526481628418,158.95611572265625,263.1700134277344,1863.6099853515625,198.5100250244141,28.7264461517334,197.6100006103516,39.15877914428711,108.99222564697266,217.5,1275.93994140625,185.18614196777344,117.2561264038086,104.4073715209961,210.55496215820312,106.30186462402344,362.8699951171875,62.46786117553711,31.616846084594727,72.9378433227539,227.3523864746093,61.74800109863281,241.55563354492188,139.54283142089844,68.18907165527344,78.8497543334961,61.95357894897461,208.5673217773437,148.8699951171875,103.9436492919922,16.049999237060547,31.29360580444336,105.87074279785156,101.98776245117188,48.0547103881836,212.2898406982422,41.19708251953125,156.05780029296875,90.1128921508789,93.60077667236328,146.16156005859375,55.259254455566406,38.84577560424805,74.66014099121094,91.37000274658205,53.78159713745117,24.42694854736328,44.276248931884766,52.28635787963867,82.48226928710938,43.76964569091797,174.4198760986328,133.68411254882812,237.66500854492188,342.5639953613281,468.8445129394531,53.326072692871094,64.19680786132812,129.0767059326172,59.90052032470703,220.91893005371094,141.13075256347656,118.20468139648438,179.32333374023438,83.57184600830078,46.43351745605469,183.86000061035156,46.39259719848633,58.45876693725586,68.49105834960938,77.84757232666016,48.24070739746094,50.35800552368164,73.75856018066406,135.79058837890625,108.29296112060547
2018-07-26,46.80563735961914,157.13894653320312,261.92999267578125,1808.0,196.0590362548828,28.606250762939453,197.4600067138672,39.49448013305664,111.27637481689452,176.25999450683594,1285.5,183.71202087402344,118.76947021484376,104.10823059082033,203.8792724609375,105.14129638671876,363.0899963378906,63.2044677734375,31.75832176208496,73.50686645507812,232.03271484375,61.33000183105469,243.58395385742188,139.40585327148438,68.71931457519531,79.54408264160156,62.36197280883789,209.53125,147.57000732421875,103.75418853759766,18.350000381469727,32.53898239135742,105.06548309326172,102.23401641845705,47.807247161865234,211.6937713623047,41.33115768432617,156.66015625,88.94477844238281,93.12814331054688,143.63185119628906,54.84795379638672,38.94071960449219,75.61808013916016,89.13999938964844,57.54684448242188,24.50769424438477,44.51106643676758,52.35820007324219,82.79192352294922,44.9219856262207,175.33245849609375,135.15245056152344,236.85020446777344,345.8363342285156,462.093017578125,52.3144645690918,63.85667037963867,131.0062255859375,60.21821594238281,221.3109588623047,142.11318969726562,118.27722930908203,175.65333557128906,83.13408660888672,46.388038635253906,192.32000732421875,46.316776275634766,59.724029541015625,69.02225494384766,78.477294921875,48.08184051513672,50.08214569091797,73.63868713378906,137.35269165039062,107.09471893310547
2018-07-27,46.027191162109375,154.1421661376953,254.8099975585937,1817.27001953125,194.1879272460937,28.71719551086425,197.9499969482422,38.62347412109375,110.40389251708984,174.88999938964844,1252.8900146484375,181.6298370361328,119.92726135253906,105.17786407470705,199.5238342285156,103.2805633544922,355.2099914550781,62.50506591796875,31.966381072998047,73.95659637451172,229.15708923339844,59.43600082397461,242.58872985839844,137.65475463867188,66.8267593383789,76.68206024169922,61.98207473754883,207.5750274658203,143.91000366210938,103.10457611083984,18.940000534057617,32.84798812866211,106.7777328491211,101.20960998535156,43.70110321044922,207.462646484375,41.3043327331543,156.64132690429688,90.27174377441406,92.6365966796875,144.86451721191406,54.40238952636719,38.667457580566406,74.39888000488281,85.45999908447266,56.741302490234375,25.0971736907959,45.23291397094727,52.64552688598633,82.69808197021484,45.998130798339844,173.8777618408203,135.03086853027344,239.15081787109375,347.116455078125,460.08953857421875,51.41123962402344,64.16995239257812,130.9878692626953,60.51777267456055,221.8056182861328,142.3096923828125,117.01956176757812,173.07000732421875,82.57527923583984,46.44261932373047,183.9499969482422,46.08932113647461,59.59566879272461,69.84764862060547,77.72048950195312,48.73601531982422,49.987022399902344,73.88764190673828,138.13375854492188,106.90552520751953
